標題,連結,作者,日期
黃偉哲迎接老朋友！「台南市Ｘ仙台市」迎締盟20週年　兩市深化交流情誼,https://tw.news.yahoo.com/%E9%BB%83%E5%81%89%E5%93%B2%E8%BF%8E%E6%8E%A5%E8%80%81%E6%9C%8B%E5%8F%8B-%E5%8F%B0%E5%8D%97%E5%B8%82-%E4%BB%99%E5%8F%B0%E5%B8%82-%E8%BF%8E%E7%B7%A0%E7%9B%9F20%E9%80%B1%E5%B9%B4-%E5%85%A9%E5%B8%82%E6%B7%B1%E5%8C%96%E4%BA%A4%E6%B5%81%E6%83%85%E8%AA%BC-024200428.html,,2025-11-24 10:42
響應「醫療性生育保存補助試辦方案」　新竹馬偕協助癌友延續未來希望,https://tw.news.yahoo.com/%E9%9F%BF%E6%87%89-%E9%86%AB%E7%99%82%E6%80%A7%E7%94%9F%E8%82%B2%E4%BF%9D%E5%AD%98%E8%A3%9C%E5%8A%A9%E8%A9%A6%E8%BE%A6%E6%96%B9%E6%A1%88-%E6%96%B0%E7%AB%B9%E9%A6%AC%E5%81%95%E5%8D%94%E5%8A%A9%E7%99%8C%E5%8F%8B%E5%BB%B6%E7%BA%8C%E6%9C%AA%E4%BE%86%E5%B8%8C%E6%9C%9B-024017026.html,,2025-11-24 10:40
洪申翰坦言是外送重用使用者　勞動部長揭1關鍵外送平台無漲價理由,https://tw.news.yahoo.com/%E6%B4%AA%E7%94%B3%E7%BF%B0%E5%9D%A6%E8%A8%80%E6%98%AF%E5%A4%96%E9%80%81%E9%87%8D%E7%94%A8%E4%BD%BF%E7%94%A8%E8%80%85-%E5%8B%9E%E5%8B%95%E9%83%A8%E9%95%B7%E6%8F%AD1%E9%97%9C%E9%8D%B5%E5%A4%96%E9%80%81%E5%B9%B3%E5%8F%B0%E7%84%A1%E6%BC%B2%E5%83%B9%E7%90%86%E7%94%B1-024100385.html,,2025-11-24 10:41
台大性平案因委員代理被判敗訴 校方：已上訴請求釐清法律爭議,https://tw.news.yahoo.com/%E5%8F%B0%E5%A4%A7%E6%80%A7%E5%B9%B3%E6%A1%88%E5%9B%A0%E5%A7%94%E5%93%A1%E4%BB%A3%E7%90%86%E8%A2%AB%E5%88%A4%E6%95%97%E8%A8%B4-%E6%A0%A1%E6%96%B9-%E5%B7%B2%E4%B8%8A%E8%A8%B4%E8%AB%8B%E6%B1%82%E9%87%90%E6%B8%85%E6%B3%95%E5%BE%8B%E7%88%AD%E8%AD%B0-020313244.html,,2025-11-24 10:03
立院擬用「切結書」解套中配任公職？　劉世芳駁：完全無法律效力,https://tw.news.yahoo.com/%E7%AB%8B%E9%99%A2%E6%93%AC%E7%94%A8-%E5%88%87%E7%B5%90%E6%9B%B8-%E8%A7%A3%E5%A5%97%E4%B8%AD%E9%85%8D%E4%BB%BB%E5%85%AC%E8%81%B7-%E5%8A%89%E4%B8%96%E8%8A%B3%E9%A7%81-%E5%AE%8C%E5%85%A8%E7%84%A1%E6%B3%95%E5%BE%8B%E6%95%88%E5%8A%9B-020338992.html,,2025-11-24 10:03
基隆大樓驚傳槍響！40歲男廁所中彈亡　檢今相驗釐清死因,https://tw.news.yahoo.com/%E5%9F%BA%E9%9A%86%E5%A4%A7%E6%A8%93%E9%A9%9A%E5%82%B3%E6%A7%8D%E9%9F%BF-40%E6%AD%B2%E7%94%B7%E5%BB%81%E6%89%80%E4%B8%AD%E5%BD%88%E4%BA%A1-%E6%AA%A2%E4%BB%8A%E7%9B%B8%E9%A9%97%E9%87%90%E6%B8%85%E6%AD%BB%E5%9B%A0-020500790.html,,2025-11-24 10:05
中配任公職可簽切結書？劉世芳轟特權立法：《國籍法》並無簽切結書規定,https://tw.news.yahoo.com/%E4%B8%AD%E9%85%8D%E4%BB%BB%E5%85%AC%E8%81%B7%E5%8F%AF%E7%B0%BD%E5%88%87%E7%B5%90%E6%9B%B8-%E5%8A%89%E4%B8%96%E8%8A%B3-%E5%9C%8B%E7%B1%8D%E6%B3%95-%E4%B8%A6%E7%84%A1%E7%B0%BD%E5%88%87%E7%B5%90%E6%9B%B8%E8%A6%8F%E5%AE%9A-020300312.html,,2025-11-24 10:03
地方焦慮斗六鐵路高架化進程　張嘉郡：中央莫忽視雲林人安全,https://tw.news.yahoo.com/%E5%9C%B0%E6%96%B9%E7%84%A6%E6%85%AE%E6%96%97%E5%85%AD%E9%90%B5%E8%B7%AF%E9%AB%98%E6%9E%B6%E5%8C%96%E9%80%B2%E7%A8%8B-%E5%BC%B5%E5%98%89%E9%83%A1-%E4%B8%AD%E5%A4%AE%E8%8E%AB%E5%BF%BD%E8%A6%96%E9%9B%B2%E6%9E%97%E4%BA%BA%E5%AE%89%E5%85%A8-020215485.html,,2025-11-24 10:02
解放軍戰機、無人機接力飛行　台灣東部北上擾台,https://tw.news.yahoo.com/%E8%A7%A3%E6%94%BE%E8%BB%8D%E6%88%B0%E6%A9%9F-%E7%84%A1%E4%BA%BA%E6%A9%9F%E6%8E%A5%E5%8A%9B%E9%A3%9B%E8%A1%8C-%E5%8F%B0%E7%81%A3%E6%9D%B1%E9%83%A8%E5%8C%97%E4%B8%8A%E6%93%BE%E5%8F%B0-020340232.html,,2025-11-24 10:03
白委擬簽放棄外國籍切結書　劉世芳：沒辦法,https://tw.news.yahoo.com/%E7%99%BD%E5%A7%94%E6%93%AC%E7%B0%BD%E6%94%BE%E6%A3%84%E5%A4%96%E5%9C%8B%E7%B1%8D%E5%88%87%E7%B5%90%E6%9B%B8-%E5%8A%89%E4%B8%96%E8%8A%B3-%E6%B2%92%E8%BE%A6%E6%B3%95-020534794.html,,2025-11-24 10:05
怒嗆士官長還想動手 下士被起訴,https://tw.news.yahoo.com/%E6%80%92%E5%97%86%E5%A3%AB%E5%AE%98%E9%95%B7%E9%82%84%E6%83%B3%E5%8B%95%E6%89%8B-%E4%B8%8B%E5%A3%AB%E8%A2%AB%E8%B5%B7%E8%A8%B4-020441012.html,,2025-11-24 10:04
妙齡女喝完酒如廁完包包不翼而飛 阿伯偷拿辯「撿到」,https://tw.news.yahoo.com/%E5%A6%99%E9%BD%A1%E5%A5%B3%E5%96%9D%E5%AE%8C%E9%85%92%E5%A6%82%E5%BB%81%E5%AE%8C%E5%8C%85%E5%8C%85%E4%B8%8D%E7%BF%BC%E8%80%8C%E9%A3%9B-%E9%98%BF%E4%BC%AF%E5%81%B7%E6%8B%BF%E8%BE%AF-%E6%92%BF%E5%88%B0-020202513.html,,2025-11-24 10:02
普發現金已發出  民眾警惕小心詐騙  還沒領到也不要怕,https://tw.news.yahoo.com/%E6%99%AE%E7%99%BC%E7%8F%BE%E9%87%91%E5%B7%B2%E7%99%BC%E5%87%BA-%E6%B0%91%E7%9C%BE%E8%AD%A6%E6%83%95%E5%B0%8F%E5%BF%83%E8%A9%90%E9%A8%99-%E9%82%84%E6%B2%92%E9%A0%98%E5%88%B0%E4%B9%9F%E4%B8%8D%E8%A6%81%E6%80%95-020717751.html,,2025-11-24 10:07
陸配遞補立委簽切結書解套？劉世芳：沒有切結或具結的辦法,https://tw.news.yahoo.com/%E9%99%B8%E9%85%8D%E9%81%9E%E8%A3%9C%E7%AB%8B%E5%A7%94%E7%B0%BD%E5%88%87%E7%B5%90%E6%9B%B8%E8%A7%A3%E5%A5%97-%E5%8A%89%E4%B8%96%E8%8A%B3-%E6%B2%92%E6%9C%89%E5%88%87%E7%B5%90%E6%88%96%E5%85%B7%E7%B5%90%E7%9A%84%E8%BE%A6%E6%B3%95-020539965.html,,2025-11-24 10:05
民調／最新施政滿意度出爐！26.8%滿意　45％認同台灣積極與美國建交,https://tw.news.yahoo.com/%E6%B0%91%E8%AA%BF-%E6%9C%80%E6%96%B0%E6%96%BD%E6%94%BF%E6%BB%BF%E6%84%8F%E5%BA%A6%E5%87%BA%E7%88%90-26-8-%E6%BB%BF%E6%84%8F-020600579.html,,2025-11-24 10:06
不滿高市「台灣有事論」！石破茂開砲　網驚：青鳥要出征了,https://tw.news.yahoo.com/%E4%B8%8D%E6%BB%BF%E9%AB%98%E5%B8%82-%E5%8F%B0%E7%81%A3%E6%9C%89%E4%BA%8B%E8%AB%96-%E7%9F%B3%E7%A0%B4%E8%8C%82%E9%96%8B%E7%A0%B2-%E7%B6%B2%E9%A9%9A-%E9%9D%92%E9%B3%A5%E8%A6%81%E5%87%BA%E5%BE%81%E4%BA%86-020640897.html,,2025-11-24 10:06
台芬金屬外交即將直衝感官神經！林昶佐再登芬蘭大報娛樂版,https://tw.news.yahoo.com/%E5%8F%B0%E8%8A%AC%E9%87%91%E5%B1%AC%E5%A4%96%E4%BA%A4%E5%8D%B3%E5%B0%87%E7%9B%B4%E8%A1%9D%E6%84%9F%E5%AE%98%E7%A5%9E%E7%B6%93-%E6%9E%97%E6%98%B6%E4%BD%90%E5%86%8D%E7%99%BB%E8%8A%AC%E8%98%AD%E5%A4%A7%E5%A0%B1%E5%A8%9B%E6%A8%82%E7%89%88-022000584.html,,2025-11-24 10:20
我將採購可「接管」的反無人機系統？柏鴻輝：牽扯採購問題，不做評論,https://tw.news.yahoo.com/%E6%88%91%E5%B0%87%E6%8E%A1%E8%B3%BC%E5%8F%AF-%E6%8E%A5%E7%AE%A1-%E7%9A%84%E5%8F%8D%E7%84%A1%E4%BA%BA%E6%A9%9F%E7%B3%BB%E7%B5%B1-%E6%9F%8F%E9%B4%BB%E8%BC%9D-%E7%89%BD%E6%89%AF%E6%8E%A1%E8%B3%BC%E5%95%8F%E9%A1%8C-021300076.html,,2025-11-24 10:13
藍推修法開放中配參政 綠營轟：效忠哪一國？,https://tw.news.yahoo.com/%E8%97%8D%E6%8E%A8%E4%BF%AE%E6%B3%95%E9%96%8B%E6%94%BE%E4%B8%AD%E9%85%8D%E5%8F%83%E6%94%BF-%E7%B6%A0%E7%87%9F%E8%BD%9F-%E6%95%88%E5%BF%A0%E5%93%AA-%E5%9C%8B-022019688.html,,2025-11-24 10:20
吳志中：台灣沒尋求跟日本簽定正式軍事同盟,https://tw.news.yahoo.com/%E5%90%B3%E5%BF%97%E4%B8%AD-%E5%8F%B0%E7%81%A3%E6%B2%92%E5%B0%8B%E6%B1%82%E8%B7%9F%E6%97%A5%E6%9C%AC%E7%B0%BD%E5%AE%9A%E6%AD%A3%E5%BC%8F%E8%BB%8D%E4%BA%8B%E5%90%8C%E7%9B%9F-022044739.html,,2025-11-24 10:20
芬蘭、瑞典也發行全民防衛手冊？凌濤比對狠打臉林飛帆：大翻車,https://tw.news.yahoo.com/%E8%8A%AC%E8%98%AD-%E7%91%9E%E5%85%B8%E4%B9%9F%E7%99%BC%E8%A1%8C%E5%85%A8%E6%B0%91%E9%98%B2%E8%A1%9B%E6%89%8B%E5%86%8A-%E5%87%8C%E6%BF%A4%E6%AF%94%E5%B0%8D%E7%8B%A0%E6%89%93%E8%87%89%E6%9E%97%E9%A3%9B%E5%B8%86-%E5%A4%A7%E7%BF%BB%E8%BB%8A-022204030.html,,2025-11-24 10:22
央廣官網遭駭放五星旗！內鬼工程師起訴求刑3年　黃國昌：就依法偵辦,https://tw.news.yahoo.com/%E5%A4%AE%E5%BB%A3%E5%AE%98%E7%B6%B2%E9%81%AD%E9%A7%AD%E6%94%BE%E4%BA%94%E6%98%9F%E6%97%97-%E5%85%A7%E9%AC%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB%E8%B5%B7%E8%A8%B4%E6%B1%82%E5%88%913%E5%B9%B4-%E9%BB%83%E5%9C%8B%E6%98%8C-%E5%B0%B1%E4%BE%9D%E6%B3%95%E5%81%B5%E8%BE%A6-022300164.html,,2025-11-24 10:23
普發1萬郵局領現今開跑！首周實施分流「2類人可直接領錢」,https://tw.news.yahoo.com/%E6%99%AE%E7%99%BC1%E8%90%AC%E9%83%B5%E5%B1%80%E9%A0%98%E7%8F%BE%E4%BB%8A%E9%96%8B%E8%B7%91-%E9%A6%96%E5%91%A8%E5%AF%A6%E6%96%BD%E5%88%86%E6%B5%81-2%E9%A1%9E%E4%BA%BA%E5%8F%AF%E7%9B%B4%E6%8E%A5%E9%A0%98%E9%8C%A2-022227683.html,,2025-11-24 10:22
蔣萬安不普發連2千也沒有！若當台北市長會普發現金？吳怡農表態了,https://tw.news.yahoo.com/%E8%94%A3%E8%90%AC%E5%AE%89%E4%B8%8D%E6%99%AE%E7%99%BC%E9%80%A32%E5%8D%83%E4%B9%9F%E6%B2%92%E6%9C%89-%E8%8B%A5%E7%95%B6%E5%8F%B0%E5%8C%97%E5%B8%82%E9%95%B7%E6%9C%83%E6%99%AE%E7%99%BC%E7%8F%BE%E9%87%91-%E5%90%B3%E6%80%A1%E8%BE%B2%E8%A1%A8%E6%85%8B%E4%BA%86-022300489.html,,2025-11-24 10:23
立院外交及國防委員會 吳志中會前受訪 (圖),https://tw.news.yahoo.com/%E7%AB%8B%E9%99%A2%E5%A4%96%E4%BA%A4%E5%8F%8A%E5%9C%8B%E9%98%B2%E5%A7%94%E5%93%A1%E6%9C%83-%E5%90%B3%E5%BF%97%E4%B8%AD%E6%9C%83%E5%89%8D%E5%8F%97%E8%A8%AA-%E5%9C%96-022608742.html,,2025-11-24 10:26
陳明祺提醒加拿大  中國慣用經濟作為要脅籌碼,https://tw.news.yahoo.com/%E9%99%B3%E6%98%8E%E7%A5%BA%E6%8F%90%E9%86%92%E5%8A%A0%E6%8B%BF%E5%A4%A7-%E4%B8%AD%E5%9C%8B%E6%85%A3%E7%94%A8%E7%B6%93%E6%BF%9F%E4%BD%9C%E7%82%BA%E8%A6%81%E8%84%85%E7%B1%8C%E7%A2%BC-022404279.html,,2025-11-24 10:24
周休三日逾5000人附議 洪申翰：仍在蒐集各方意見,https://tw.news.yahoo.com/%E5%91%A8%E4%BC%91%E4%B8%89%E6%97%A5%E9%80%BE5000%E4%BA%BA%E9%99%84%E8%AD%B0-%E6%B4%AA%E7%94%B3%E7%BF%B0%EF%BC%9A%E4%BB%8D%E5%9C%A8%E8%92%90%E9%9B%86%E5%90%84%E6%96%B9%E6%84%8F%E8%A6%8B-022927388.html,,2025-11-24 10:34
川普提「烏俄28點」加劇疑美論？　外交部：反對大國武力擴張,https://tw.news.yahoo.com/%E5%B7%9D%E6%99%AE%E6%8F%90-%E7%83%8F%E4%BF%8428%E9%BB%9E-%E5%8A%A0%E5%8A%87%E7%96%91%E7%BE%8E%E8%AB%96-%E5%A4%96%E4%BA%A4%E9%83%A8-%E5%8F%8D%E5%B0%8D%E5%A4%A7%E5%9C%8B%E6%AD%A6%E5%8A%9B%E6%93%B4%E5%BC%B5-022832006.html,,2025-11-24 10:28
蔡英文蘇貞昌合體看淡江大橋   藍青年：將成賴清德不小威脅,https://tw.news.yahoo.com/%E8%94%A1%E8%8B%B1%E6%96%87%E8%98%87%E8%B2%9E%E6%98%8C%E5%90%88%E9%AB%94%E7%9C%8B%E6%B7%A1%E6%B1%9F%E5%A4%A7%E6%A9%8B-%E8%97%8D%E9%9D%92%E5%B9%B4-%E5%B0%87%E6%88%90%E8%B3%B4%E6%B8%85%E5%BE%B7%E4%B8%8D%E5%B0%8F%E5%A8%81%E8%84%85-022849986.html,,2025-11-24 10:28
財劃法沒有法源依據？鍾佳濱嗆傅崐萁：回去重新把憲法讀一遍,https://tw.news.yahoo.com/%E8%B2%A1%E5%8A%83%E6%B3%95%E6%B2%92%E6%9C%89%E6%B3%95%E6%BA%90%E4%BE%9D%E6%93%9A-%E9%8D%BE%E4%BD%B3%E6%BF%B1%E5%97%86%E5%82%85%E5%B4%90%E8%90%81-%E5%9B%9E%E5%8E%BB%E9%87%8D%E6%96%B0%E6%8A%8A%E6%86%B2%E6%B3%95%E8%AE%80-%E9%81%8D-022944617.html,,2025-11-24 10:29
財劃法爭議難解！卓榮泰：全力找可行之道,https://tw.news.yahoo.com/%E8%B2%A1%E5%8A%83%E6%B3%95%E7%88%AD%E8%AD%B0%E9%9B%A3%E8%A7%A3-%E5%8D%93%E6%A6%AE%E6%B3%B0-%E5%85%A8%E5%8A%9B%E6%89%BE%E5%8F%AF%E8%A1%8C%E4%B9%8B%E9%81%93-021717666.html,,2025-11-24 10:29
賴總統接見診所協會全國聯合會（3） (圖),https://tw.news.yahoo.com/%E8%B3%B4%E7%B8%BD%E7%B5%B1%E6%8E%A5%E8%A6%8B%E8%A8%BA%E6%89%80%E5%8D%94%E6%9C%83%E5%85%A8%E5%9C%8B%E8%81%AF%E5%90%88%E6%9C%83-3-%E5%9C%96-023014565.html,,2025-11-24 10:30
政院版《財劃法》將被駁回？卓揆嘆：長照3.0寸步難行,https://tw.news.yahoo.com/%E6%94%BF%E9%99%A2%E7%89%88-%E8%B2%A1%E5%8A%83%E6%B3%95-%E5%B0%87%E8%A2%AB%E9%A7%81%E5%9B%9E-%E5%8D%93%E6%8F%86%E5%98%86-%E9%95%B7%E7%85%A73-024200485.html,,2025-11-24 10:42
藍白將退回院版《財劃法》？卓榮泰：今將和民進黨團溝通盼找出可行之道,https://tw.news.yahoo.com/%E8%97%8D%E7%99%BD%E5%B0%87%E9%80%80%E5%9B%9E%E9%99%A2%E7%89%88-%E8%B2%A1%E5%8A%83%E6%B3%95-%E5%8D%93%E6%A6%AE%E6%B3%B0-%E4%BB%8A%E5%B0%87%E5%92%8C%E6%B0%91%E9%80%B2%E9%BB%A8%E5%9C%98%E6%BA%9D%E9%80%9A%E7%9B%BC%E6%89%BE%E5%87%BA%E5%8F%AF%E8%A1%8C%E4%B9%8B%E9%81%93-023200203.html,,2025-11-24 10:32
立院內政委員會　劉世芳會前受訪 (圖),https://tw.news.yahoo.com/%E7%AB%8B%E9%99%A2%E5%85%A7%E6%94%BF%E5%A7%94%E5%93%A1%E6%9C%83-%E5%8A%89%E4%B8%96%E8%8A%B3%E6%9C%83%E5%89%8D%E5%8F%97%E8%A8%AA-%E5%9C%96-023516937.html,,2025-11-24 10:35
「安全回報」沒人已讀！ 新北婦驚覺：8300萬積蓄被騙光,https://tw.news.yahoo.com/%E5%AE%89%E5%85%A8%E5%9B%9E%E5%A0%B1-%E6%B2%92%E4%BA%BA%E5%B7%B2%E8%AE%80-%E6%96%B0%E5%8C%97%E5%A9%A6%E9%A9%9A%E8%A6%BA-8300%E8%90%AC%E7%A9%8D%E8%93%84%E8%A2%AB%E9%A8%99%E5%85%89-020600410.html,,2025-11-24 10:06
黃偉哲迎接老朋友！「台南市Ｘ仙台市」迎締盟20週年　兩市深化交流情誼,https://tw.news.yahoo.com/%E9%BB%83%E5%81%89%E5%93%B2%E8%BF%8E%E6%8E%A5%E8%80%81%E6%9C%8B%E5%8F%8B-%E5%8F%B0%E5%8D%97%E5%B8%82-%E4%BB%99%E5%8F%B0%E5%B8%82-%E8%BF%8E%E7%B7%A0%E7%9B%9F20%E9%80%B1%E5%B9%B4-%E5%85%A9%E5%B8%82%E6%B7%B1%E5%8C%96%E4%BA%A4%E6%B5%81%E6%83%85%E8%AA%BC-024200428.html,,2025-11-24 10:42
中日衝突延燒　美國公開挺日　台灣支持水產,https://tw.news.yahoo.com/%E4%B8%AD%E6%97%A5%E8%A1%9D%E7%AA%81%E5%BB%B6%E7%87%92-%E7%BE%8E%E5%9C%8B%E5%85%AC%E9%96%8B%E6%8C%BA%E6%97%A5-%E5%8F%B0%E7%81%A3%E6%94%AF%E6%8C%81%E6%B0%B4%E7%94%A2-112345184.html,,2025-11-24 10:43
恐嚇少年「送去捅屁眼」、審案擺爛！前法官周靜妮被判「撤職」、停用3年,https://tw.news.yahoo.com/%E6%81%90%E5%9A%87%E5%B0%91%E5%B9%B4-%E9%80%81%E5%8E%BB%E6%8D%85%E5%B1%81%E7%9C%BC-%E5%AF%A9%E6%A1%88%E6%93%BA%E7%88%9B-%E5%89%8D%E6%B3%95%E5%AE%98%E5%91%A8%E9%9D%9C%E5%A6%AE%E8%A2%AB%E5%88%A4-%E6%92%A4%E8%81%B7-020629900.html,,2025-11-24 10:06
糖尿病工程師遭酒駕男超速撞傷　住院124天獲賠270萬　法官引1法條判決,https://tw.news.yahoo.com/%E7%B3%96%E5%B0%BF%E7%97%85%E5%B7%A5%E7%A8%8B%E5%B8%AB%E9%81%AD%E9%85%92%E9%A7%95%E7%94%B7%E8%B6%85%E9%80%9F%E6%92%9E%E5%82%B7-%E4%BD%8F%E9%99%A2124%E5%A4%A9%E7%8D%B2%E8%B3%A0270%E8%90%AC-%E6%B3%95%E5%AE%98%E5%BC%951%E6%B3%95%E6%A2%9D%E5%88%A4%E6%B1%BA-020700875.html,,2025-11-24 10:07
老婦登台東都蘭山跌倒 消防人員啟動行動急診室處置後送醫,https://tw.news.yahoo.com/%E8%80%81%E5%A9%A6%E7%99%BB%E5%8F%B0%E6%9D%B1%E9%83%BD%E8%98%AD%E5%B1%B1%E8%B7%8C%E5%80%92-%E6%B6%88%E9%98%B2%E4%BA%BA%E5%93%A1%E5%95%9F%E5%8B%95%E8%A1%8C%E5%8B%95%E6%80%A5%E8%A8%BA%E5%AE%A4%E8%99%95%E7%BD%AE%E5%BE%8C%E9%80%81%E9%86%AB-020950970.html,,2025-11-24 10:09
